time,FLOW,TEMP,SALT,OXY_oxy,CAR_dic,CAR_ch4,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,PHY_cyano,PHY_green,PHY_diatom
2013-12-10,1e-8,4.45090788530466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-11,1e-8,4.42943608124253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-12,1e-8,4.40796427718041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-13,1e-8,4.38649247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14,1e-8,4.36502066905615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15,1e-8,4.34354886499403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-16,1e-8,4.3220770609319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-17,1e-8,4.30060525686977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-18,1e-8,4.27913345280765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-19,1e-8,4.25766164874552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-20,1e-8,4.23618984468339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-21,1e-8,4.21471804062127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-22,1e-8,4.19324623655914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-23,1e-8,4.17177443249701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-24,1e-8,4.15030262843489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-25,1e-8,4.12883082437276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-26,1e-8,4.10735902031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-27,1e-8,4.08588721624851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-28,1e-8,4.06441541218638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-29,1e-8,4.04294360812425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-30,1e-8,4.02147180406213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-31,1e-8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,1e-8,4.03070666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,1e-8,4.06141333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,1e-8,4.09212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,1e-8,4.12282666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,1e-8,4.15353333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,1e-8,4.18424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,1e-8,4.21494666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,1e-8,4.24565333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,1e-8,4.27636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,1e-8,4.30706666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-11,1e-8,4.33777333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-12,1e-8,4.36848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-13,1e-8,4.39918666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-14,1e-8,4.42989333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-15,1e-8,4.4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-16,1e-8,4.49130666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-17,1e-8,4.52201333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-18,1e-8,4.55272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-19,1e-8,4.58342666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-20,1e-8,4.61413333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-21,1e-8,4.64484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,1e-8,4.67554666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-23,1e-8,4.70625333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-24,1e-8,4.73696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-25,1e-8,4.76766666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,1e-8,4.79837333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-27,1e-8,4.82908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28,1e-8,4.85978666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-29,1e-8,4.89049333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-30,1e-8,4.9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-31,1e-8,4.95190666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,1e-8,4.98261333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-02,1e-8,5.01332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-03,1e-8,5.04402666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-04,1e-8,5.07473333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-05,1e-8,5.10544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-06,1e-8,5.13614666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-07,1e-8,5.16685333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-08,1e-8,5.19756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-09,1e-8,5.22826666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-10,1e-8,5.25897333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-11,1e-8,5.28968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-12,1e-8,5.32038666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-13,1e-8,5.35109333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-14,1e-8,5.3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,1e-8,5.41250666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,1e-8,5.44321333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-17,1e-8,5.47392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-18,1e-8,5.50462666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-19,1e-8,5.53533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-20,1e-8,5.56604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-21,1e-8,5.59674666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,1e-8,5.62745333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,1e-8,5.65816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-24,1e-8,5.68886666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-25,1e-8,5.71957333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-26,1e-8,5.75028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-27,1e-8,5.78098666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-28,1e-8,5.81169333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,1e-8,5.8424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,1e-8,5.87310666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-03,1e-8,5.90381333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-04,1e-8,5.93452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-05,1e-8,5.96522666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-06,1e-8,5.99593333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-07,1e-8,6.02664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,1e-8,6.05734666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-09,1e-8,6.08805333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-10,1e-8,6.11876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-11,1e-8,6.14946666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-12,1e-8,6.18017333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-13,1e-8,6.21088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-14,1e-8,6.24158666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-15,1e-8,6.27229333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,1e-8,6.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-17,1e-8,6.33370666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-18,1e-8,6.36441333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-19,1e-8,6.39512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-20,1e-8,6.42582666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-21,1e-8,6.45653333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-22,1e-8,6.48724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-23,1e-8,6.51794666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-24,1e-8,6.54865333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-25,1e-8,6.57936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-26,1e-8,6.61006666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-27,1e-8,6.64077333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-28,1e-8,6.67148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-29,1e-8,6.70218666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-30,1e-8,6.73289333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-31,1e-8,6.7636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,1e-8,6.79430666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-02,1e-8,6.82501333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-03,1e-8,6.85572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-04,1e-8,6.88642666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-05,1e-8,6.91713333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-06,1e-8,6.94784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-07,1e-8,6.97854666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-08,1e-8,7.00925333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-09,1e-8,7.03996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-10,1e-8,7.07066666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-11,1e-8,7.10137333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,1e-8,7.13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-13,1e-8,7.16278666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-14,1e-8,7.19349333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-15,1e-8,7.2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-16,1e-8,7.25490666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-17,1e-8,7.28561333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-18,1e-8,7.31632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-19,1e-8,7.34702666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-20,1e-8,7.37773333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-21,1e-8,7.40844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-22,1e-8,7.43914666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-23,1e-8,7.46985333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-24,1e-8,7.50056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-25,1e-8,7.53126666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-26,1e-8,7.56197333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-27,1e-8,7.59268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,1e-8,7.62338666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,1e-8,7.65409333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,1e-8,7.6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,1e-8,7.71550666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,1e-8,7.74621333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,1e-8,7.77692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,1e-8,7.80762666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,1e-8,7.83833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,1e-8,7.88673780487805,0,1066990800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,1e-8,8.1878,0,1066990800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,1e-8,8.34665806451613,0,1066990800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,1e-8,8.42762258064516,0,1066990800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,1e-8,8.56013448275862,0,180843333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-11,1e-8,8.63369416445623,0,180843333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-12,1e-8,8.70725384615385,0,180843333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-13,1e-8,8.77326025641026,0,180843333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-14,1e-8,8.83926666666667,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-15,1e-8,8.90889375,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-16,1e-8,8.96755179398148,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17,1e-8,9.02620983796296,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-18,1e-8,9.08486788194445,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-19,1e-8,9.14352592592593,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-20,1e-8,9.20040061728395,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-21,1e-8,9.25727530864198,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-22,1e-8,9.31415,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-23,1e-8,9.36344605263158,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-24,1e-8,9.41274210526316,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-25,1e-8,9.46203815789474,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-26,1e-8,9.51133421052632,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-27,1e-8,9.5561388471178,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28,1e-8,9.60094348370927,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-29,1e-8,9.64574812030075,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-30,1e-8,9.69055275689223,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-31,1e-8,9.73535739348371,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,1e-8,9.78016203007519,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-02,1e-8,9.82496666666667,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-03,1e-8,9.8343125,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-04,1e-8,9.79245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-05,1e-8,9.75523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-06,1e-8,9.76156551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-07,1e-8,9.76539563894523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-08,1e-8,9.76922576064909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-09,1e-8,9.77305588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-10,1e-8,9.76470291146762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-11,1e-8,9.75634994058229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-12,1e-8,9.74799696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-13,1e-8,9.76804696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-14,1e-8,9.78809696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-15,1e-8,9.80814696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-16,1e-8,9.82819696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17,1e-8,9.8515956809474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18,1e-8,9.87499439219784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19,1e-8,9.89839310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20,1e-8,9.89138673935091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21,1e-8,9.88438037525355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-22,1e-8,9.87737401115619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-23,1e-8,9.87036764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-24,1e-8,9.86210569852941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-25,1e-8,9.85384375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-26,1e-8,9.87686523185484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-27,1e-8,9.89988671370968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-28,1e-8,9.92290819556452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-29,1e-8,9.94592967741935,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-30,1e-8,10.111568,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,1e-8,10.2125275862069,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-02,1e-8,10.2938125,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-03,1e-8,10.3326686440678,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-04,1e-8,10.3715247881356,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-05,1e-8,10.4103809322034,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-06,1e-8,10.4492370762712,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07,1e-8,10.488093220339,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,1e-8,10.5443014488792,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-09,1e-8,10.6005096774194,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-10,1e-8,10.6402732591769,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-11,1e-8,10.6800368409344,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-12,1e-8,10.7198004226919,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-13,1e-8,10.7595640044494,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-14,1e-8,10.7993275862069,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-15,1e-8,10.8350100893997,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-16,1e-8,10.8706925925926,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-17,1e-8,10.8954640740741,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-18,1e-8,10.9202355555556,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-19,1e-8,10.945007037037,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-20,1e-8,10.9697785185185,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-21,1e-8,10.99455,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-22,1e-8,11.0295333333333,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,1e-8,11.0645166666667,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-24,1e-8,11.0961641025641,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-25,1e-8,11.1278115384615,0,723373333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
